policy_id,start_date,end_date,coverage,agent_foreign_key,customer_foreign_key
783928,2018-05-15,2019-04-04,Auto insurance,Eryk Ostrowski,91010687477
514101,2010-12-12,2011-02-26,Business insurance,Aneta Krawczyk,41050660145
930489,2013-06-24,2013-07-15,Home insurance,Beata Grabowska,98081805852
545953,2012-11-25,2012-12-04,Agricurtular insurance,Irena Mazur,84050978823
646027,2015-05-20,2016-03-03,Agricurtular insurance,Bartłomiej Kowalczyk,56113065872
293696,2010-05-14,2011-05-10,Agricurtular insurance,Emil Nowakowski,48082760883
180847,2017-10-04,2017-12-13,Home insurance,Błażej Michalski,44010466915
869946,2015-01-22,2015-09-25,Business insurance,Lech Nowicki,86061668021
290275,2013-03-01,2013-10-09,Travel insurance,Irena Woźniak,61010978516
329658,2019-07-25,2020-05-23,Auto insurance,Gabriela Wójcik,91050346101
569186,2014-09-25,2015-03-28,Business insurance,Izabela Dudek,48081343227
928830,2013-11-23,2013-12-31,Business insurance,Bartłomiej Kowalczyk,51061229709
174607,2015-01-06,2015-01-22,Home insurance,Gabriela Wójcik,91090919576
796379,2019-07-03,2019-07-08,Life insurance,Emil Nowakowski,80030544396
525160,2016-06-08,2017-02-25,Auto insurance,Jakub Pawlak,82120288724
556257,2016-08-24,2017-01-12,Life insurance,Agnieszka Krawczyk,59100691339
129412,2016-12-27,2017-03-17,Home insurance,Dominik Nowakowski,50011997972
870355,2016-03-21,2016-12-13,Home insurance,Agnieszka Krawczyk,04233162834
883550,2019-08-07,2019-09-08,Agricurtular insurance,Adrian Pietrzak,60072916407
879638,2011-06-15,2011-12-12,Health insurance,Dawid Majewski,88011137919
776665,2016-06-04,2016-11-29,Health insurance,Marian Król,61112918175
267868,2010-12-10,2011-07-11,Home insurance,Błażej Majewski,77100263680
241630,2010-07-24,2011-05-09,Agricurtular insurance,Janina Ostrowska,84050978823
746088,2017-07-02,2018-03-25,Life insurance,Andrzej Pawłowski,78030427270
950336,2019-11-14,2020-01-02,Business insurance,Lech Pietrzak,86111085808
595000,2018-04-06,2018-06-01,Home insurance,Aleksandra Nowicka,67072873275
402559,2017-10-18,2018-09-11,Life insurance,Błażej Majewski,46060573935
794048,2011-05-09,2011-09-27,Life insurance,Czesława Wojciechowska,74021230159
717185,2013-01-25,2013-07-30,Agricurtular insurance,Elżbieta Majewska,59030758287
370423,2017-04-04,2017-10-05,Home insurance,Błażej Król,54101228775
281924,2012-07-22,2013-07-06,Auto insurance,Emil Nowakowski,61061540218
210847,2011-03-25,2011-08-15,Home insurance,Bolesław Lewandowski,76020572494
463277,2016-08-11,2017-02-12,Business insurance,Edward Piotrowski,95091754354
658484,2012-01-24,2012-07-25,Business insurance,Laura Kwiatkowska,67051765139
182658,2010-10-24,2010-12-22,Life insurance,Dominik Wojciechowski,41042448195
514553,2020-04-12,2020-11-10,Travel insurance,Irena Woźniak,55090252826
135830,2011-06-26,2011-10-04,Travel insurance,Mariusz Pawlak,72060499380
913544,2018-04-27,2019-04-26,Travel insurance,Filip Adamczyk,80120889334
742163,2019-04-09,2019-10-20,Travel insurance,Ireneusz Adamczyk,98083083627
331360,2018-02-11,2018-12-17,Travel insurance,Emilia Pietrzak,97102606917
421090,2019-10-24,2020-09-26,Business insurance,Lucyna Jankowska,44102375798
185557,2012-03-08,2012-06-10,Business insurance,Andrzej Kamiński,67031771778
870835,2017-03-20,2017-12-01,Agricurtular insurance,Edward Piotrowski,04260542566
932966,2020-10-05,2021-04-06,Home insurance,Dominik Nowakowski,74101015261
516352,2020-08-23,2020-11-07,Life insurance,Jakub Pawlak,66072565986
293732,2014-11-16,2015-10-28,Agricurtular insurance,Lech Nowicki,56011887998
890574,2019-10-17,2020-08-20,Life insurance,Karol Pawlak,49050137069
226137,2014-12-19,2015-11-20,Health insurance,Karolina Dąbrowska,86092620955
646321,2012-02-22,2012-06-16,Agricurtular insurance,Dagmara Wójcik,67103196973
432584,2017-02-03,2017-12-22,Home insurance,Dawid Majewski,00322873368
986525,2015-08-01,2016-02-06,Home insurance,Edward Wróblewski,52091793501
666603,2016-08-24,2017-08-16,Home insurance,Elżbieta Majewska,49112495292
629679,2012-08-25,2013-07-26,Health insurance,Lech Wróblewski,91090464113
240768,2020-01-25,2020-04-27,Health insurance,Jadwiga Olszewska,48041425431
939711,2018-07-05,2018-11-22,Agricurtular insurance,Marianna Kwiatkowska,73031652364
541206,2012-05-07,2012-12-31,Health insurance,Emil Szewczyk,86083170922
397828,2018-02-04,2018-06-21,Agricurtular insurance,Barbara Majewska,66072377307
546088,2017-11-28,2018-11-26,Auto insurance,Eryk Ostrowski,71042557405
377306,2014-05-10,2014-10-11,Business insurance,Gabriel Król,59091007980
671407,2012-04-24,2012-04-26,Business insurance,Lech Wróblewski,72072487476
740539,2015-09-12,2016-03-20,Home insurance,Franciszek Kowalczyk,51061605622
532207,2019-02-27,2020-01-02,Home insurance,Ewa Górska,83080379026
704748,2020-11-12,2020-12-02,Home insurance,Aleksandra Nowicka,58102674955
949261,2018-08-27,2018-09-25,Home insurance,Helena Zielińska,06231672234
670311,2011-09-12,2012-04-06,Business insurance,Mariusz Pawlak,06281669325
658569,2016-12-28,2017-03-13,Home insurance,Franciszek Dąbrowski,65050646356
735978,2012-04-15,2012-10-15,Home insurance,Janusz Witkowski,88020386698
821826,2010-02-21,2011-02-17,Home insurance,Krzysztof Baran,66081223907
798437,2015-03-23,2015-04-21,Travel insurance,Maria Michalak,49010729448
180715,2013-12-22,2014-06-10,Business insurance,Kamila Woźniak,00322873368
731645,2010-03-06,2010-04-02,Business insurance,Gabriela Nowicka,80020721314
809757,2011-09-24,2012-06-18,Business insurance,Lidia Pawłowska,52102612878
426441,2018-07-25,2019-03-30,Auto insurance,Monika Szewczyk,96010602558
218403,2012-05-08,2013-02-28,Health insurance,Agnieszka Krawczyk,89072802190
771066,2011-02-18,2011-05-04,Auto insurance,Bartłomiej Tomaszewski,03321191709
145371,2014-02-06,2014-06-29,Business insurance,Franciszek Dąbrowski,49050137069
672962,2015-04-22,2015-10-19,Business insurance,Nina Majewska,53072332560
917433,2017-08-25,2018-06-25,Life insurance,Emilia Pietrzak,65050646356
386438,2019-08-06,2020-01-03,Health insurance,Dorota Lewandowska,05220954609
307330,2012-06-26,2013-05-04,Life insurance,Henryk Rutkowski,72060499380
728366,2014-06-07,2014-09-25,Life insurance,Błażej Majewski,96062254680
481473,2020-11-09,2020-12-11,Business insurance,Edward Piotrowski,73062203838
914280,2016-01-15,2016-08-18,Agricurtular insurance,Eryk Ostrowski,76051885202
295262,2018-08-25,2018-11-27,Health insurance,Irena Woźniak,58020193475
665045,2015-11-14,2016-03-28,Life insurance,Kamila Woźniak,00240251901
402230,2013-05-21,2013-08-09,Business insurance,Justyna Malinowska,88082525598
391500,2014-10-13,2015-09-11,Business insurance,Janina Ostrowska,95050491298
803192,2020-08-20,2020-10-05,Health insurance,Andrzej Pawłowski,82022448028
994022,2013-01-22,2013-09-14,Life insurance,Cyprian Stępień,44112540126
281947,2020-10-12,2020-10-17,Travel insurance,Gabriela Wójcik,41121183193
102634,2012-11-17,2013-01-12,Auto insurance,Karol Pawlak,74112126101
481432,2018-03-24,2018-07-14,Health insurance,Błażej Majewski,49020514317
525582,2016-02-25,2016-07-30,Auto insurance,Bartłomiej Tomaszewski,67072873275
725882,2015-01-08,2015-03-07,Auto insurance,Emil Nowakowski,99102019908
624519,2010-06-09,2010-10-12,Travel insurance,Hanna Kowalczyk,91123188306
538745,2015-07-23,2016-03-04,Home insurance,Ireneusz Pietrzak,05260294002
227384,2014-05-03,2015-04-30,Auto insurance,Dagmara Wójcik,03221045081
295527,2013-03-10,2013-09-19,Travel insurance,Lech Pietrzak,62021866405
893037,2016-10-25,2017-04-10,Health insurance,Ignacy Szymański,03321191709
675717,2012-08-16,2013-04-19,Business insurance,Dominik Nowakowski,65050693754
564932,2012-04-04,2013-03-04,Health insurance,Łukasz Szewczyk,99021193675
759701,2017-09-10,2018-03-31,Life insurance,Emilia Pietrzak,80070241600
429742,2018-11-04,2018-11-21,Health insurance,Marian Król,64050748785
364633,2020-10-08,2021-09-04,Life insurance,Jakub Pawlak,51123093585
799833,2012-02-27,2012-09-27,Agricurtular insurance,Bolesław Lewandowski,05230542027
674355,2010-11-13,2011-06-26,Auto insurance,Dagmara Wójcik,44112916718
390462,2019-07-07,2019-08-16,Home insurance,Jan Grabowski,80120889334
743978,2012-10-15,2013-04-23,Life insurance,Dorota Lewandowska,72072487476
209445,2017-02-05,2017-09-15,Agricurtular insurance,Gabriel Król,92062951626
689678,2013-01-24,2013-11-14,Auto insurance,Henryk Rutkowski,02292608519
247638,2016-10-20,2017-04-06,Life insurance,Ewa Górska,54012221386
800274,2012-06-05,2012-07-28,Agricurtular insurance,Lucyna Jankowska,50060556366
220511,2015-06-10,2016-04-04,Agricurtular insurance,Lucyna Górska,54030177032
640197,2020-01-01,2020-03-16,Health insurance,Lech Pietrzak,44032524130
609033,2019-05-25,2020-02-21,Health insurance,Małgorzata Witkowska,81010965471
500575,2012-08-17,2013-05-26,Health insurance,Marta Wojciechowska,58021464088
447280,2013-11-11,2014-04-20,Health insurance,Agnieszka Krawczyk,95050491298
136340,2016-02-13,2016-09-26,Travel insurance,Gabriela Grabowska,43122302027
829135,2010-06-02,2010-10-20,Travel insurance,Dawid Majewski,84102824717
938458,2017-01-12,2017-12-16,Life insurance,Elżbieta Majewska,40082279754
392939,2015-05-14,2015-12-26,Agricurtular insurance,Beata Lewandowska,63120922520
189429,2014-03-01,2014-03-06,Business insurance,Kinga Jabłońska,44010234187
640330,2019-02-09,2019-07-29,Business insurance,Gabriela Grabowska,84072619153
364109,2010-10-07,2011-09-10,Auto insurance,Małgorzata Witkowska,65092898694
503889,2014-01-07,2014-11-09,Agricurtular insurance,Justyna Malinowska,76022864706
916976,2010-03-04,2010-04-05,Health insurance,Jadwiga Olszewska,92031469422
986327,2013-03-13,2013-07-30,Travel insurance,Aleksandra Nowicka,68012952047
486227,2019-03-16,2019-06-09,Home insurance,Emil Szewczyk,99010201925
514005,2018-10-26,2018-11-30,Travel insurance,Justyna Malinowska,67022378355
181307,2016-04-07,2017-01-27,Auto insurance,Helena Zielińska,73031652364
126841,2017-02-03,2017-06-20,Auto insurance,Daniel Michalak,59022248804
247653,2017-09-11,2018-09-05,Health insurance,Maria Michalak,58020384491
508090,2010-11-02,2011-05-08,Agricurtular insurance,Bolesław Lewandowski,61090175478
571574,2015-10-13,2016-03-31,Health insurance,Franciszek Kowalczyk,53022278382
916756,2011-11-02,2012-10-26,Home insurance,Emil Szewczyk,78030427270
722355,2011-08-19,2012-02-14,Auto insurance,Bartosz Król,41111559050
461997,2010-02-14,2010-05-11,Health insurance,Ireneusz Pietrzak,97012304516
719793,2019-08-19,2020-07-12,Health insurance,Elżbieta Majewska,77061020232
769267,2013-07-24,2013-08-24,Business insurance,Aneta Jabłońska,83032384164
584653,2017-10-10,2017-11-06,Agricurtular insurance,Emil Szewczyk,03232075554
171829,2015-12-21,2016-09-26,Life insurance,Marian Król,44111324329
750202,2020-10-07,2020-10-31,Agricurtular insurance,Błażej Król,94060434754
889669,2013-03-17,2013-08-22,Life insurance,Aleksander Witkowski,56100645788
825594,2018-06-19,2019-04-09,Agricurtular insurance,Ewa Górska,47080518931
306356,2018-03-06,2018-05-29,Travel insurance,Ignacy Szymański,92052147080
385476,2011-04-18,2011-06-23,Travel insurance,Błażej Michalski,68030441134
726812,2010-07-14,2011-06-16,Home insurance,Cezary Pawlak,02231196880
112658,2010-11-13,2011-06-27,Travel insurance,Filip Adamczyk,63032359452
738471,2019-03-15,2019-06-15,Health insurance,Edward Piotrowski,90021145419
714705,2011-11-12,2012-08-31,Life insurance,Dagmara Wójcik,04281488988
182042,2018-04-06,2019-01-24,Health insurance,Lech Wróblewski,82062254409
767210,2017-09-03,2018-07-04,Auto insurance,Czesława Wojciechowska,67020775369
543881,2017-01-22,2017-10-12,Life insurance,Gabriela Wójcik,41051047679
464433,2018-10-26,2019-05-13,Agricurtular insurance,Nina Tomaszewska,64122857645
434842,2020-03-04,2020-03-16,Health insurance,Lucyna Woźniak,78100365433
793911,2017-11-26,2018-10-16,Life insurance,Emilia Pietrzak,95122555837
422052,2013-10-10,2013-11-15,Life insurance,Henryk Rutkowski,69010990909
295577,2019-08-06,2019-12-19,Life insurance,Dorota Lewandowska,82101943778
652055,2020-12-21,2021-01-09,Travel insurance,Izabela Ostrowska,75072390520
905100,2017-07-10,2018-04-22,Life insurance,Beata Lewandowska,54060158177
426415,2016-07-20,2017-03-12,Agricurtular insurance,Marian Tomaszewski,91041993394
336151,2014-08-14,2015-05-15,Health insurance,Emil Nowakowski,41121818530
113465,2014-04-16,2014-10-03,Agricurtular insurance,Henryk Rutkowski,53020672164
488894,2012-09-28,2013-03-09,Business insurance,Bartłomiej Tomaszewski,79062697358
555587,2014-07-27,2015-06-29,Life insurance,Bartłomiej Tomaszewski,06231672234
965468,2011-11-21,2012-09-15,Auto insurance,Laura Kwiatkowska,06322477595
481736,2017-12-08,2017-12-10,Health insurance,Izabela Ostrowska,41051047679
969460,2020-07-02,2021-05-09,Home insurance,Dorota Lewandowska,95120727317
895272,2018-02-17,2018-12-14,Agricurtular insurance,Izabela Dudek,58082276343
197678,2019-01-06,2019-08-08,Home insurance,Błażej Król,52102944962
569254,2018-03-13,2019-01-12,Home insurance,Marian Tomaszewski,82100948910
572177,2015-12-20,2016-08-09,Health insurance,Marta Wojciechowska,97081379275
781060,2011-06-18,2011-08-25,Home insurance,Nina Majewska,42011164245
413298,2019-11-24,2020-08-17,Business insurance,Karolina Dąbrowska,95032243082
253174,2012-11-10,2013-06-30,Business insurance,Gabriel Nowicki,96062254680
615854,2012-07-01,2012-08-05,Home insurance,Filip Adamczyk,50041207788
681671,2013-01-16,2013-10-18,Agricurtular insurance,Dorota Pietrzak,69020960659
298309,2011-08-13,2012-05-23,Business insurance,Ireneusz Pietrzak,58021464088
227780,2015-01-09,2015-09-12,Health insurance,Karolina Dąbrowska,86020892452
133193,2014-12-02,2015-06-17,Travel insurance,Emil Szewczyk,55030725133
532474,2015-07-03,2015-08-24,Life insurance,Dominik Wojciechowski,76062437232
727890,2015-09-25,2016-03-09,Agricurtular insurance,Adrian Pietrzak,89011564446
167366,2013-04-15,2013-07-01,Business insurance,Cezary Pawlak,52090624581
958998,2020-10-22,2021-03-06,Agricurtular insurance,Monika Szewczyk,63032359452
975104,2019-08-17,2020-04-20,Home insurance,Bartosz Król,88040941442
260310,2013-11-03,2014-10-31,Travel insurance,Daniel Wiśniewski,60020502591
474829,2014-08-25,2014-10-05,Business insurance,Franciszek Dąbrowski,58051837694
406868,2020-02-27,2020-11-18,Auto insurance,Karolina Dąbrowska,68041802629
827273,2010-10-22,2011-03-13,Business insurance,Maria Michalak,49101187085
319764,2015-10-01,2016-01-23,Travel insurance,Irena Mazur,81072434319
478209,2012-07-16,2012-12-28,Health insurance,Edward Piotrowski,77070815867
557976,2018-08-08,2019-08-04,Health insurance,Maria Wróblewska,56012454393
810989,2019-01-08,2019-06-30,Life insurance,Franciszek Kowalczyk,02312717285
108829,2010-10-02,2011-09-13,Health insurance,Błażej Majewski,46100450288
213772,2011-05-19,2012-02-11,Health insurance,Bartłomiej Kowalczyk,98011776102
148756,2018-01-26,2018-10-20,Business insurance,Kinga Jabłońska,67030309297
308079,2010-01-27,2010-03-29,Home insurance,Edward Piotrowski,92072672876
407874,2020-01-26,2020-12-25,Life insurance,Ewa Górska,90052180319
294243,2013-07-23,2014-05-05,Travel insurance,Gabriela Wójcik,99112212319
731269,2020-10-01,2020-10-31,Health insurance,Cyprian Stępień,58020384491
326445,2015-10-15,2016-02-28,Auto insurance,Lech Nowicki,62102613823
268112,2011-04-15,2011-04-25,Auto insurance,Kamila Woźniak,58102674955
424243,2015-01-05,2015-06-14,Health insurance,Lucyna Woźniak,88042066103
973105,2016-06-22,2017-02-11,Agricurtular insurance,Irena Mazur,51102215432
877775,2017-11-14,2018-03-02,Health insurance,Danuta Lewandowska,61091137903
540689,2020-09-23,2020-12-09,Business insurance,Ewa Górska,79030992162
788761,2017-07-04,2017-10-19,Travel insurance,Janina Ostrowska,06270985335
273073,2014-05-11,2014-07-30,Travel insurance,Lucyna Woźniak,87052433462
561311,2014-07-22,2015-02-11,Travel insurance,Lucyna Woźniak,48091090731
213368,2011-06-08,2012-03-06,Travel insurance,Bartłomiej Tomaszewski,46100450288
702349,2010-02-09,2010-09-23,Agricurtular insurance,Helena Zielińska,76092720205
107632,2018-06-03,2018-12-20,Life insurance,Lidia Baran,61081784012
736349,2013-06-03,2013-12-14,Life insurance,Małgorzata Michalak,65050693754
210819,2014-07-15,2015-02-28,Health insurance,Adrian Zieliński,64111539602
523879,2020-11-13,2021-05-31,Life insurance,Barbara Majewska,65072724522
539948,2018-04-05,2018-10-24,Travel insurance,Justyna Wróblewska,62021866405
817109,2014-08-03,2015-02-06,Health insurance,Cyprian Stępień,78120535393
833461,2016-10-08,2017-02-22,Agricurtular insurance,Dorota Lewandowska,75070558331
374974,2017-06-11,2017-08-20,Health insurance,Maria Rutkowska,92090891497
700630,2020-02-17,2020-11-28,Business insurance,Ignacy Szymański,53030429187
191087,2016-08-25,2017-08-22,Auto insurance,Cezary Pawlak,99102367933
711756,2019-07-09,2020-03-29,Travel insurance,Łukasz Szewczyk,68122626120
308560,2019-10-20,2019-12-07,Agricurtular insurance,Mariusz Pawlak,56011887998
780647,2019-07-25,2020-01-28,Business insurance,Cyprian Stępień,58111171515
386913,2010-07-12,2010-11-11,Home insurance,Gabriela Grabowska,06281669325
179136,2012-11-09,2013-01-25,Travel insurance,Emil Nowakowski,67020431997
633057,2011-02-23,2011-07-24,Home insurance,Daniel Michalak,91050346101
899242,2015-08-19,2016-07-16,Travel insurance,Emil Szewczyk,81011602218
378512,2015-11-19,2016-04-11,Health insurance,Karolina Dąbrowska,85030167118
404351,2019-08-22,2020-07-15,Business insurance,Franciszek Dąbrowski,89061786733
960924,2018-10-12,2019-09-18,Auto insurance,Gabriela Grabowska,66120548853
394849,2015-10-11,2016-04-17,Auto insurance,Lucyna Woźniak,50062726970
571309,2012-05-03,2012-11-29,Agricurtular insurance,Beata Lewandowska,45120671697
370302,2012-08-04,2013-04-15,Agricurtular insurance,Ireneusz Pietrzak,63021301763
413337,2011-03-06,2011-05-25,Health insurance,Jan Nowicki,62012937198
693201,2012-04-14,2012-12-30,Home insurance,Janusz Witkowski,05210147855
977713,2015-11-04,2016-02-23,Home insurance,Karol Nowakowski,65050693754
948765,2010-03-17,2010-09-12,Business insurance,Dagmara Wójcik,93080362933
660298,2013-01-23,2013-02-04,Business insurance,Lidia Kamińska,61010978516
943191,2015-01-08,2015-08-25,Travel insurance,Justyna Malinowska,91090464113
295609,2017-03-13,2017-03-29,Travel insurance,Hanna Kowalczyk,82031035408
471670,2020-06-27,2021-04-05,Home insurance,Karolina Dąbrowska,70011389830
900901,2012-03-17,2012-09-02,Health insurance,Dawid Majewski,61091137903
347717,2020-05-20,2021-04-09,Home insurance,Cezary Pawlak,55030725133
331706,2010-10-22,2011-04-01,Auto insurance,Gabriel Nowicki,50071114401
350299,2020-10-24,2021-04-16,Agricurtular insurance,Izabela Dudek,73061545858
923815,2018-09-28,2019-05-08,Agricurtular insurance,Małgorzata Witkowska,64122857645
173205,2010-10-28,2011-01-06,Travel insurance,Jan Nowicki,91031757933
556712,2018-10-12,2018-10-17,Health insurance,Andrzej Kamiński,53030429187
171476,2017-08-24,2017-11-13,Travel insurance,Bartłomiej Tomaszewski,90092040185
291842,2010-07-19,2010-10-11,Travel insurance,Aleksandra Nowicka,67072858717
123568,2010-02-10,2010-04-07,Travel insurance,Daniel Wiśniewski,46120695762
372342,2010-07-11,2011-04-09,Business insurance,Kinga Jabłońska,06271138398
331929,2011-03-02,2011-10-07,Auto insurance,Maria Michalak,55042142973
449588,2014-11-15,2015-05-11,Life insurance,Gabriel Król,01300122490
806029,2012-11-18,2013-11-03,Agricurtular insurance,Ewa Górska,68041802629
926475,2019-09-16,2020-01-17,Home insurance,Lidia Pawłowska,77081626119
404318,2016-10-07,2017-08-23,Auto insurance,Gabriel Król,66011154620
819018,2010-07-25,2011-04-16,Home insurance,Agnieszka Krawczyk,68041802629
813846,2010-07-21,2010-10-03,Agricurtular insurance,Adrian Zieliński,87052433462
575203,2012-05-08,2012-08-08,Auto insurance,Ewa Górska,63071251162
583230,2016-11-13,2017-06-03,Travel insurance,Emil Nowakowski,44012000744
661538,2020-10-02,2021-09-11,Travel insurance,Irena Mazur,67020775369
165523,2014-05-14,2015-03-12,Life insurance,Lech Wróblewski,53091064884
823137,2013-11-14,2014-09-14,Life insurance,Dawid Majewski,75062711081
360306,2010-11-22,2011-01-12,Travel insurance,Beata Grabowska,61111552105
296400,2011-05-21,2011-07-28,Auto insurance,Gabriela Wójcik,63010549057
598310,2013-06-09,2014-01-16,Travel insurance,Dominik Wojciechowski,52061992433
747171,2017-01-20,2017-04-06,Agricurtular insurance,Henryk Rutkowski,77051047197
569482,2020-08-20,2021-06-24,Travel insurance,Izabela Ostrowska,73052794861
241437,2016-05-28,2016-07-01,Business insurance,Eryk Ostrowski,99010201925
411089,2012-06-23,2013-02-10,Life insurance,Elżbieta Majewska,59042680709
453419,2019-01-06,2019-04-12,Health insurance,Kinga Jabłońska,59030758287
802511,2013-09-14,2014-07-22,Life insurance,Bolesław Lewandowski,68030441134
172182,2010-11-20,2011-11-18,Health insurance,Lucyna Górska,54012157292
632888,2010-08-26,2011-04-30,Life insurance,Ireneusz Pietrzak,42021482104
791341,2010-06-04,2010-07-13,Agricurtular insurance,Ewa Górska,95092723438
819712,2019-01-14,2019-07-18,Home insurance,Elżbieta Szewczyk,49030517915
632122,2015-11-19,2016-04-14,Business insurance,Adrian Pietrzak,49011730120
143631,2019-06-28,2020-02-21,Home insurance,Irena Woźniak,70033188668
597719,2018-08-07,2019-04-02,Agricurtular insurance,Krzysztof Baran,89050931959
432527,2013-11-17,2013-12-03,Life insurance,Justyna Wróblewska,01221463416
368281,2010-10-02,2011-08-19,Home insurance,Laura Kwiatkowska,81012010599
673894,2017-11-18,2018-06-27,Home insurance,Cyprian Stępień,99101159861
294370,2020-07-27,2020-08-06,Health insurance,Lucyna Woźniak,70090963853
424738,2010-05-10,2011-04-19,Health insurance,Marta Wojciechowska,80060392954
194634,2018-04-07,2018-11-01,Agricurtular insurance,Aneta Krawczyk,41081603951
469862,2016-03-21,2017-03-12,Home insurance,Karol Pawlak,46120695762
496752,2016-09-17,2017-02-08,Health insurance,Ireneusz Pietrzak,78080228883
652569,2014-03-18,2014-03-21,Business insurance,Barbara Majewska,70062821413
892326,2020-02-05,2020-06-04,Agricurtular insurance,Eryk Ostrowski,74100594635
599319,2012-06-18,2012-06-30,Home insurance,Aleksander Witkowski,88060841621
829846,2013-12-19,2014-03-30,Agricurtular insurance,Ignacy Szymański,60041127793
175138,2015-01-11,2015-11-06,Health insurance,Marianna Kwiatkowska,89061786733
650383,2014-06-28,2014-07-24,Travel insurance,Henryk Rutkowski,85062215713
741217,2010-07-02,2010-07-03,Travel insurance,Krzysztof Baran,42101253998
290629,2017-04-05,2018-03-19,Travel insurance,Aneta Jabłońska,76051885202
532915,2016-07-28,2017-03-14,Business insurance,Irena Woźniak,40071451860
543458,2012-05-26,2013-04-03,Travel insurance,Małgorzata Michalak,04212243200
858437,2016-08-26,2017-07-21,Auto insurance,Helena Zielińska,86051796536
795544,2013-01-06,2013-11-28,Life insurance,Andrzej Kamiński,74022297641
821475,2020-02-11,2020-08-06,Auto insurance,Lech Wróblewski,44060357195
784057,2013-08-10,2014-01-12,Home insurance,Agnieszka Krawczyk,40011136138
355995,2016-02-02,2016-05-31,Travel insurance,Andrzej Kamiński,58040342659
151824,2015-05-01,2015-06-04,Auto insurance,Elżbieta Majewska,54101883435
857537,2012-11-25,2013-07-19,Health insurance,Elżbieta Szewczyk,58071717006
743892,2012-10-24,2013-05-23,Life insurance,Edward Piotrowski,74021230159
382443,2013-01-20,2013-03-15,Home insurance,Gabriela Nowicka,61020717743
556966,2019-06-08,2020-04-07,Health insurance,Nina Tomaszewska,44060357195
755548,2013-05-23,2013-12-15,Life insurance,Błażej Król,93042696801
168089,2016-04-01,2017-03-04,Travel insurance,Emilia Pietrzak,73013012878
815817,2019-10-14,2019-11-28,Agricurtular insurance,Henryk Rutkowski,04233162834
629243,2017-06-01,2017-11-21,Health insurance,Lidia Kamińska,95120727317
814058,2018-10-25,2019-04-24,Home insurance,Aneta Krawczyk,06300345993
212025,2011-09-04,2012-04-28,Life insurance,Aneta Krawczyk,88011137919
559379,2017-04-24,2018-02-21,Agricurtular insurance,Błażej Michalski,02271871103
234490,2011-11-12,2012-09-03,Home insurance,Eryk Ostrowski,89121735781
956984,2011-05-06,2011-12-28,Health insurance,Maria Wróblewska,43052881308
636076,2018-01-08,2018-04-28,Agricurtular insurance,Irena Mazur,44050474835
238754,2014-08-14,2015-06-25,Auto insurance,Lucyna Górska,55101348614
623694,2016-03-06,2017-02-01,Health insurance,Cezary Pawlak,49112495292
734935,2019-09-24,2020-01-21,Health insurance,Emil Stępień,92081329350
735178,2017-02-23,2017-09-16,Life insurance,Gabriela Wójcik,88070143083
666082,2011-04-08,2011-04-14,Agricurtular insurance,Marianna Kwiatkowska,98122124922
751478,2013-02-04,2013-02-21,Agricurtular insurance,Cyprian Stępień,58071717006
535855,2017-10-28,2018-07-24,Life insurance,Nina Tomaszewska,62022867054
176896,2010-07-28,2011-06-17,Travel insurance,Błażej Michalski,96052788113
837215,2019-07-27,2020-02-03,Health insurance,Ignacy Szymański,46052125795
437168,2019-12-10,2020-05-21,Home insurance,Irena Woźniak,42121482022
501990,2013-04-18,2014-03-10,Auto insurance,Edward Wróblewski,68012952047
311490,2011-10-16,2011-12-05,Life insurance,Izabela Jabłońska,51062166090
411104,2010-01-22,2011-01-22,Agricurtular insurance,Lidia Kamińska,89011564446
491990,2016-08-19,2017-01-07,Life insurance,Eryk Ostrowski,95020990909
856845,2015-11-17,2016-09-21,Health insurance,Jakub Pawlak,95050945063
664537,2016-02-27,2017-01-04,Business insurance,Ireneusz Pietrzak,89011564446
405456,2013-10-16,2014-01-24,Agricurtular insurance,Irena Woźniak,52082710595
552085,2011-08-28,2012-05-25,Travel insurance,Dominik Wojciechowski,64051915021
695798,2020-11-22,2021-03-29,Agricurtular insurance,Dawid Majewski,81090397522
122430,2012-03-18,2012-11-28,Life insurance,Cyprian Stępień,88092600007
198593,2016-11-07,2017-06-18,Home insurance,Krzysztof Baran,54020902291
382799,2015-02-23,2015-05-04,Life insurance,Beata Grabowska,58102674955
178840,2013-03-04,2013-04-26,Business insurance,Małgorzata Michalak,91031757933
745591,2017-05-01,2017-06-24,Health insurance,Helena Zielińska,77022793155
187894,2013-01-02,2013-10-28,Home insurance,Błażej Michalski,89051832303
862042,2011-08-10,2011-10-15,Auto insurance,Błażej Michalski,78100365433
180120,2015-05-26,2015-05-31,Business insurance,Izabela Jabłońska,77040378815
891253,2017-09-26,2018-03-18,Life insurance,Krzysztof Baran,93091504283
861569,2014-02-02,2014-12-31,Auto insurance,Emil Szewczyk,57030201804
233525,2018-02-15,2019-01-11,Business insurance,Bartosz Król,81010965471
587771,2011-04-26,2012-02-25,Life insurance,Gabriela Nowicka,50053017946
131637,2014-11-07,2014-12-21,Travel insurance,Lech Nowicki,76061007694
794217,2010-09-25,2011-06-24,Business insurance,Lucyna Jankowska,46122976841
822765,2020-04-24,2021-03-11,Home insurance,Elżbieta Szewczyk,64111698699
746968,2011-11-04,2012-04-12,Health insurance,Maria Wróblewska,93113019111
356597,2014-01-05,2014-10-03,Business insurance,Henryk Rutkowski,00270580828
