pesel,name,birth_date,phone_number,city,address,email
78052978905,Anita Nowicka,1978-05-29,48679002243,Kraków,ul. Targowa 22,anita.nowicka@gmail.com
88041232358,Janusz Jaworski,1988-04-12,48675907156,Łódź,ul. Krakowskie Przedmieście 6,janusz.jaworski@gmail.com
98052953490,Marek Kaczmarek,1998-05-29,48547549354,Warszawa,ul. Grójecka 20,marek.kaczmarek@gmail.com
73042389093,Edward Pawłowski,1973-04-23,48628559442,Gdańsk,ul. Grójecka 21,edward.pawłowski@gmail.com
58040968202,Anna Kowalczyk,1958-04-09,48571825939,Gdańsk,Al. Wojska Polskiego 94,anna.kowalczyk@gmail.com
61070657927,Hanna Adamczyk,1961-07-06,48511650499,Warszawa,Al. Jerozolimskie 58,hanna.adamczyk@gmail.com
91101947866,Bogumiła Zalewska,1991-10-19,48571500236,Kraków,ul. Piotrkowska 1,bogumiła.zalewska@gmail.com
67091543780,Małgorzata Dąbrowska,1967-09-15,48760066235,Gdańsk,ul. Piotrkowska 80,małgorzata.dąbrowska@gmail.com
44050453982,Magdalena Michalak,1944-05-04,48592517879,Kraków,ul. Mokotowska 86,magdalena.michalak@gmail.com
65020309780,Lidia Stępień,1965-02-03,48716780900,Poznań,Al. Wilanowska 54,lidia.stępień@gmail.com
51110915397,Eryk Majewski,1951-11-09,48645567845,Poznań,Al. Solidarności 84,eryk.majewski@gmail.com
95071836461,Karolina Szymańska,1995-07-18,48757593065,Łódź,ul. Targowa 57,karolina.szymańska@gmail.com
69040402209,Dagmara Walczak,1969-04-04,48659600695,Poznań,ul. Mokotowska 17,dagmara.walczak@gmail.com
48052530955,Jacek Jabłoński,1948-05-25,48726059686,Gdańsk,Al. Niepodległości 98,jacek.jabłoński@gmail.com
69020548387,Monika Dąbrowska,1969-02-05,48736313205,Gdańsk,ul. Chmielna 59,monika.dąbrowska@gmail.com
82032856318,Hubert Wojciechowski,1982-03-28,48774605447,Gdańsk,Al. Wojska Polskiego 6,hubert.wojciechowski@gmail.com
64040737162,Helena Lewandowska,1964-04-07,48515748575,Kraków,ul. Grójecka 45,helena.lewandowska@gmail.com
00220414690,Arkadiusz Jaworski,2000-02-04,48779126027,Gdańsk,ul. Mokotowska 58,arkadiusz.jaworski@gmail.com
90120659163,Irena Stępień,1990-12-06,48778491090,Łódź,ul. Złota 96,irena.stępień@gmail.com
61020114786,Agnieszka Witkowska,1961-02-01,48542130840,Poznań,Al. Waszyngtona 59,agnieszka.witkowska@gmail.com
76012336819,Cezary Kowalski,1976-01-23,48533552446,Kraków,Al. Jerozolimskie 42,cezary.kowalski@gmail.com
70111739430,Kacper Dudek,1970-11-17,48743480722,Łódź,ul. Złota 62,kacper.dudek@gmail.com
68030122282,Beata Majewska,1968-03-01,48578597401,Łódź,ul. Puławska 32,beata.majewska@gmail.com
06270495654,Cyprian Wójcik,2006-07-04,48522136180,Poznań,ul. Świętokrzyska 40,cyprian.wójcik@gmail.com
67020582051,Damian Kowalczyk,1967-02-05,48503159288,Gdańsk,Al. KEN 16,damian.kowalczyk@gmail.com
53040878999,Józef Nowak,1953-04-08,48711091273,Warszawa,ul. Piotrkowska 22,józef.nowak@gmail.com
88080551212,Kajetan Tomaszewski,1988-08-05,48602613040,Kraków,Al. Prymasa Tysiąclecia 40,kajetan.tomaszewski@gmail.com
58060264195,Dariusz Wojciechowski,1958-06-02,48656019530,Poznań,Al. Jerozolimskie 1,dariusz.wojciechowski@gmail.com
77012148510,Bolesław Ostrowski,1977-01-21,48555088905,Warszawa,ul. Jana Pawła II 26,bolesław.ostrowski@gmail.com
01240481932,Dominik Wróblewski,2001-04-04,48814826361,Poznań,Al. KEN 60,dominik.wróblewski@gmail.com
49092810401,Kamila Szewczyk,1949-09-28,48556252967,Gdańsk,Al. Rzeczypospolitej 55,kamila.szewczyk@gmail.com
05322380467,Monika Kowalczyk,2005-12-23,48715421972,Łódź,Al. Krakowska 44,monika.kowalczyk@gmail.com
41010328559,Gabriel Krawczyk,1941-01-03,48677182945,Poznań,ul. Jana Pawła II 60,gabriel.krawczyk@gmail.com
06270323869,Marta Baran,2006-07-03,48766407920,Kraków,ul. Puławska 38,marta.baran@gmail.com
82060896971,Andrzej Kowalczyk,1982-06-08,48676143770,Warszawa,Al. Rzeczypospolitej 70,andrzej.kowalczyk@gmail.com
00280247014,Filip Szymański,2000-08-02,48600591912,Gdańsk,ul. Krakowskie Przedmieście 55,filip.szymański@gmail.com
94100804101,Justyna Pawlak,1994-10-08,48612796118,Gdańsk,ul. Nowy Świat 58,justyna.pawlak@gmail.com
45061020446,Danuta Jabłońska,1945-06-10,48781303154,Gdańsk,ul. Chmielna 83,danuta.jabłońska@gmail.com
75090842557,Marek Woźniak,1975-09-08,48738289757,Warszawa,Al. Wilanowska 57,marek.woźniak@gmail.com
80082601827,Jolanta Malinowska,1980-08-26,48725648458,Kraków,Al. Jana III Sobieskiego 56,jolanta.malinowska@gmail.com
46102766712,Janusz Król,1946-10-27,48657725207,Łódź,Al. Waszyngtona 11,janusz.król@gmail.com
56060192177,Henryk Jabłoński,1956-06-01,48638676093,Warszawa,Al. Stanów Zjednoczonych 3,henryk.jabłoński@gmail.com
66113070978,Bartosz Nowakowski,1966-11-30,48595152854,Warszawa,Al. Waszyngtona 45,bartosz.nowakowski@gmail.com
06302600384,Amelia Dudek,2006-10-26,48573873311,Poznań,ul. Długa 78,amelia.dudek@gmail.com
49091457328,Elżbieta Wróbel,1949-09-14,48522368434,Łódź,Al. Zieleniecka 29,elżbieta.wróbel@gmail.com
00222917344,Nina Tomaszewska,2000-02-29,48759360781,Łódź,Al. Wilanowska 81,nina.tomaszewska@gmail.com
01292475851,Leon Witkowski,2001-09-24,48651728661,Gdańsk,Al. Rzeczypospolitej 75,leon.witkowski@gmail.com
43013160673,Józef Rutkowski,1943-01-31,48622013634,Łódź,ul. Nowy Świat 94,józef.rutkowski@gmail.com
98122580641,Małgorzata Jaworska,1998-12-25,48567160464,Gdańsk,ul. Jana Pawła II 91,małgorzata.jaworska@gmail.com
74101211605,Janina Zając,1974-10-12,48655593475,Łódź,Al. Prymasa Tysiąclecia 37,janina.zając@gmail.com
47101769881,Elżbieta Kaczmarek,1947-10-17,48743103235,Łódź,ul. Piotrkowska 28,elżbieta.kaczmarek@gmail.com
57100746592,Grzegorz Wojciechowski,1957-10-07,48774544501,Warszawa,Al. Jana III Sobieskiego 94,grzegorz.wojciechowski@gmail.com
62092313217,Antoni Stępień,1962-09-23,48579144798,Łódź,ul. Grójecka 64,antoni.stępień@gmail.com
94091833906,Bożena Kowalczyk,1994-09-18,48511375556,Gdańsk,Al. Zieleniecka 54,bożena.kowalczyk@gmail.com
83031880289,Irena Król,1983-03-18,48544861161,Gdańsk,Al. Zieleniecka 43,irena.król@gmail.com
86012148376,Cezary Wróblewski,1986-01-21,48563894702,Łódź,Al. Zieleniecka 26,cezary.wróblewski@gmail.com
96090116978,Kacper Sikora,1996-09-01,48517679134,Poznań,ul. Świętokrzyska 50,kacper.sikora@gmail.com
42081784035,Dominik Adamczyk,1942-08-17,48695656663,Kraków,Al. Waszyngtona 9,dominik.adamczyk@gmail.com
50092346759,Kazimierz Michalak,1950-09-23,48673330655,Gdańsk,Al. Niepodległości 71,kazimierz.michalak@gmail.com
44102762257,Dawid Zieliński,1944-10-27,48693244021,Poznań,ul. Piotrkowska 64,dawid.zieliński@gmail.com
80051000723,Magdalena Olszewska,1980-05-10,48527196376,Warszawa,Al. Jana III Sobieskiego 67,magdalena.olszewska@gmail.com
41050923376,Mateusz Pawłowski,1941-05-09,48640371669,Poznań,ul. Targowa 1,mateusz.pawłowski@gmail.com
47021134204,Janina Szymańska,1947-02-11,48596109398,Warszawa,ul. Marszałkowska 20,janina.szymańska@gmail.com
88112823562,Aneta Malinowska,1988-11-28,48748926786,Warszawa,ul. Puławska 19,aneta.malinowska@gmail.com
49080694130,Marian Nowicki,1949-08-06,48601670358,Łódź,Al. Zieleniecka 41,marian.nowicki@gmail.com
47010305750,Emil Michalak,1947-01-03,48815254795,Warszawa,Al. Stanów Zjednoczonych 64,emil.michalak@gmail.com
52080728529,Alicja Jabłońska,1952-08-07,48604636574,Gdańsk,ul. Targowa 70,alicja.jabłońska@gmail.com
84071907778,Hubert Rutkowski,1984-07-19,48818485409,Poznań,ul. Jana Pawła II 31,hubert.rutkowski@gmail.com
66031793304,Marianna Pietrzak,1966-03-17,48689617999,Poznań,ul. Puławska 3,marianna.pietrzak@gmail.com
60102010626,Lidia Kaczmarek,1960-10-20,48656044450,Warszawa,Al. Zieleniecka 33,lidia.kaczmarek@gmail.com
83052817835,Błażej Piotrowski,1983-05-28,48615228798,Kraków,Al. Jerozolimskie 16,błażej.piotrowski@gmail.com
46122729777,Bolesław Jankowski,1946-12-27,48802138758,Poznań,ul. Długa 94,bolesław.jankowski@gmail.com
68051589927,Barbara Dąbrowska,1968-05-15,48606593828,Kraków,Al. Jana III Sobieskiego 27,barbara.dąbrowska@gmail.com
64060707301,Katarzyna Nowakowska,1964-06-07,48773574943,Poznań,Al. Prymasa Tysiąclecia 97,katarzyna.nowakowska@gmail.com
88112803542,Nina Jaworska,1988-11-28,48738255552,Warszawa,ul. Żwirki i Wigury 26,nina.jaworska@gmail.com
45020517749,Bożena Zając,1945-02-05,48562892081,Kraków,Al. Zieleniecka 23,bożena.zając@gmail.com
74051943287,Maria Krawczyk,1974-05-19,48691233449,Kraków,Al. Wilanowska 20,maria.krawczyk@gmail.com
46091298272,Franciszek Zalewski,1946-09-12,48572021031,Łódź,Al. Wilanowska 98,franciszek.zalewski@gmail.com
41010309196,Adam Pietrzak,1941-01-03,48788618444,Łódź,ul. Targowa 9,adam.pietrzak@gmail.com
47061631613,Dawid Wójcik,1947-06-16,48767782212,Poznań,Al. Wilanowska 17,dawid.wójcik@gmail.com
79111722877,Bogdan Pietrzak,1979-11-17,48661502311,Kraków,ul. Puławska 52,bogdan.pietrzak@gmail.com
87091703476,Leon Dąbrowski,1987-09-17,48576643280,Kraków,Al. Niepodległości 38,leon.dąbrowski@gmail.com
56060536454,Mateusz Górski,1956-06-05,48646766378,Gdańsk,Al. Armii Ludowej 47,mateusz.górski@gmail.com
65032430069,Czesława Majewska,1965-03-24,48808814974,Poznań,Al. Wilanowska 28,czesława.majewska@gmail.com
90121648694,Marian Kozłowski,1990-12-16,48540455712,Gdańsk,ul. Mokotowska 89,marian.kozłowski@gmail.com
00252345342,Halina Lewandowska,2000-05-23,48682126765,Poznań,ul. Marszałkowska 94,halina.lewandowska@gmail.com
43121439984,Monika Jankowska,1943-12-14,48527159328,Poznań,Al. Stanów Zjednoczonych 73,monika.jankowska@gmail.com
82061118313,Lech Olszewski,1982-06-11,48783875558,Warszawa,Al. Waszyngtona 18,lech.olszewski@gmail.com
69053193228,Magdalena Kamińska,1969-05-31,48599170264,Warszawa,ul. Marszałkowska 74,magdalena.kamińska@gmail.com
40092217502,Laura Adamczyk,1940-09-22,48593219254,Poznań,Al. Krakowska 71,laura.adamczyk@gmail.com
65062657953,Kajetan Szewczyk,1965-06-26,48601737539,Poznań,Al. Stanów Zjednoczonych 60,kajetan.szewczyk@gmail.com
48011986340,Edyta Wiśniewska,1948-01-19,48693498677,Łódź,Al. Wilanowska 13,edyta.wiśniewska@gmail.com
56010303538,Dariusz Baran,1956-01-03,48550174992,Kraków,ul. Grójecka 23,dariusz.baran@gmail.com
78090753395,Krzysztof Piotrowski,1978-09-07,48695186799,Poznań,ul. Targowa 19,krzysztof.piotrowski@gmail.com
00241815751,Dariusz Wieczorek,2000-04-18,48694438047,Poznań,Al. Stanów Zjednoczonych 62,dariusz.wieczorek@gmail.com
84112250452,Marek Tomaszewski,1984-11-22,48796586646,Warszawa,ul. Jana Pawła II 35,marek.tomaszewski@gmail.com
56053138461,Julia Nowakowska,1956-05-31,48703332781,Warszawa,ul. Chmielna 64,julia.nowakowska@gmail.com
58092313814,Ireneusz Kozłowski,1958-09-23,48608228950,Gdańsk,Al. Waszyngtona 41,ireneusz.kozłowski@gmail.com
06281119653,Franciszek Kowalczyk,2006-08-11,48648018553,Warszawa,Al. Wilanowska 9,franciszek.kowalczyk@gmail.com
02230329351,Cyprian Woźniak,2002-03-03,48752535304,Poznań,Al. Wojska Polskiego 10,cyprian.woźniak@gmail.com
92032827173,Emil Majewski,1992-03-28,48658993551,Warszawa,Al. Jana III Sobieskiego 41,emil.majewski@gmail.com
43112988929,Julia Sikora,1943-11-29,48625583397,Poznań,Al. Zieleniecka 56,julia.sikora@gmail.com
67093003255,Filip Wróblewski,1967-09-30,48762103514,Łódź,ul. Złota 86,filip.wróblewski@gmail.com
98052251482,Alicja Pietrzak,1998-05-22,48512276444,Łódź,ul. Puławska 14,alicja.pietrzak@gmail.com
51020765198,Adrian Walczak,1951-02-07,48808033254,Gdańsk,Al. Jana III Sobieskiego 42,adrian.walczak@gmail.com
97092520589,Lucyna Dąbrowska,1997-09-25,48595606027,Gdańsk,Al. Rzeczypospolitej 9,lucyna.dąbrowska@gmail.com
47111249485,Agnieszka Król,1947-11-12,48652950288,Kraków,ul. Grójecka 99,agnieszka.król@gmail.com
65121510063,Maria Zalewska,1965-12-15,48807060561,Łódź,Al. Waszyngtona 14,maria.zalewska@gmail.com
68081069400,Irena Witkowska,1968-08-10,48744692805,Poznań,Al. Jerozolimskie 63,irena.witkowska@gmail.com
51021677645,Halina Dudek,1951-02-16,48777757413,Gdańsk,Al. Prymasa Tysiąclecia 14,halina.dudek@gmail.com
69051644740,Bogumiła Wieczorek,1969-05-16,48698285483,Warszawa,Al. Prymasa Tysiąclecia 82,bogumiła.wieczorek@gmail.com
73022001630,Janusz Kamiński,1973-02-20,48657030777,Poznań,Al. KEN 71,janusz.kamiński@gmail.com
98031504978,Ignacy Tomaszewski,1998-03-15,48574507415,Łódź,ul. Grójecka 58,ignacy.tomaszewski@gmail.com
72010968458,Jarosław Kamiński,1972-01-09,48660534031,Poznań,Al. Jana III Sobieskiego 36,jarosław.kamiński@gmail.com
52061013499,Grzegorz Szewczyk,1952-06-10,48504881790,Poznań,ul. Jana Pawła II 56,grzegorz.szewczyk@gmail.com
62043047671,Leon Lewandowski,1962-04-30,48603173956,Poznań,Al. Armii Ludowej 33,leon.lewandowski@gmail.com
47103048173,Franciszek Zając,1947-10-30,48553709617,Łódź,ul. Chmielna 5,franciszek.zając@gmail.com
68081638310,Mariusz Kamiński,1968-08-16,48771688126,Gdańsk,Al. Zieleniecka 51,mariusz.kamiński@gmail.com
87020650727,Irena Nowakowska,1987-02-06,48727063475,Łódź,ul. Marszałkowska 4,irena.nowakowska@gmail.com
52061759939,Jarosław Tomaszewski,1952-06-17,48797268370,Łódź,ul. Świętokrzyska 41,jarosław.tomaszewski@gmail.com
47071340240,Krystyna Dudek,1947-07-13,48615299008,Kraków,ul. Złota 31,krystyna.dudek@gmail.com
41011741951,Dariusz Nowakowski,1941-01-17,48783219659,Gdańsk,Al. Jana III Sobieskiego 76,dariusz.nowakowski@gmail.com
02311354621,Dorota Jabłońska,2002-11-13,48738138005,Kraków,Al. KEN 99,dorota.jabłońska@gmail.com
51092201202,Dorota Grabowska,1951-09-22,48792686875,Warszawa,ul. Nowy Świat 68,dorota.grabowska@gmail.com
42090928884,Gabriela Ostrowska,1942-09-09,48631492646,Łódź,ul. Grójecka 53,gabriela.ostrowska@gmail.com
75041097265,Ewa Krawczyk,1975-04-10,48809078542,Łódź,Al. Solidarności 2,ewa.krawczyk@gmail.com
88072377194,Dawid Kowalski,1988-07-23,48614286950,Kraków,Al. Wilanowska 63,dawid.kowalski@gmail.com
68032252965,Katarzyna Nowakowska,1968-03-22,48519833581,Łódź,Al. Wilanowska 77,katarzyna.nowakowska@gmail.com
80121126883,Monika Nowakowska,1980-12-11,48728068491,Łódź,Al. Solidarności 10,monika.nowakowska@gmail.com
66060456292,Arkadiusz Mazur,1966-06-04,48680828904,Łódź,Al. Waszyngtona 41,arkadiusz.mazur@gmail.com
04221172104,Julia Witkowska,2004-02-11,48509731660,Kraków,Al. Rzeczypospolitej 57,julia.witkowska@gmail.com
67121915244,Emilia Rutkowska,1967-12-19,48729088060,Gdańsk,ul. Puławska 70,emilia.rutkowska@gmail.com
75060685630,Adam Rutkowski,1975-06-06,48584443383,Łódź,ul. Grójecka 55,adam.rutkowski@gmail.com
55081890895,Jarosław Szymański,1955-08-18,48628850787,Poznań,ul. Grójecka 24,jarosław.szymański@gmail.com
85030305013,Daniel Kozłowski,1985-03-03,48517935682,Poznań,ul. Grójecka 24,daniel.kozłowski@gmail.com
57100325023,Lidia Witkowska,1957-10-03,48517407741,Warszawa,ul. Nowy Świat 11,lidia.witkowska@gmail.com
42110699408,Lidia Wójcik,1942-11-06,48557954533,Warszawa,ul. Nowy Świat 11,lidia.wójcik@gmail.com
92070976453,Henryk Krawczyk,1992-07-09,48567263407,Łódź,Al. Wilanowska 59,henryk.krawczyk@gmail.com
51103162283,Jadwiga Nowicka,1951-10-31,48783692268,Poznań,ul. Nowy Świat 14,jadwiga.nowicka@gmail.com
01290408572,Leon Zieliński,2001-09-04,48653377971,Warszawa,Al. Solidarności 58,leon.zieliński@gmail.com
05302117511,Hubert Wróblewski,2005-10-21,48552069523,Kraków,Al. Wojska Polskiego 61,hubert.wróblewski@gmail.com
95090291793,Hubert Adamczyk,1995-09-02,48768908040,Gdańsk,ul. Jana Pawła II 24,hubert.adamczyk@gmail.com
79120440292,Dominik Majewski,1979-12-04,48503463420,Poznań,Al. Wilanowska 13,dominik.majewski@gmail.com
87082010420,Krystyna Kowalczyk,1987-08-20,48554480845,Warszawa,ul. Piotrkowska 94,krystyna.kowalczyk@gmail.com
40072219458,Karol Wróblewski,1940-07-22,48531738823,Łódź,ul. Nowy Świat 6,karol.wróblewski@gmail.com
41060981090,Hubert Wojciechowski,1941-06-09,48620478199,Poznań,ul. Piotrkowska 100,hubert.wojciechowski@gmail.com
77012804117,Błażej Nowak,1977-01-28,48761511322,Poznań,Al. Jana III Sobieskiego 85,błażej.nowak@gmail.com
77041776452,Eryk Król,1977-04-17,48693696347,Łódź,ul. Świętokrzyska 23,eryk.król@gmail.com
84021609460,Laura Ostrowska,1984-02-16,48658884717,Poznań,ul. Świętokrzyska 35,laura.ostrowska@gmail.com
98042058972,Karol Zalewski,1998-04-20,48586279017,Gdańsk,ul. Mokotowska 80,karol.zalewski@gmail.com
61121601657,Błażej Szewczyk,1961-12-16,48571368940,Gdańsk,Al. KEN 37,błażej.szewczyk@gmail.com
47102953274,Dawid Wróbel,1947-10-29,48740009799,Łódź,Al. Jana III Sobieskiego 25,dawid.wróbel@gmail.com
03292268516,Krzysztof Malinowski,2003-09-22,48557776168,Warszawa,ul. Chmielna 52,krzysztof.malinowski@gmail.com
05312826025,Halina Majewska,2005-11-28,48712833572,Kraków,Al. Niepodległości 21,halina.majewska@gmail.com
68032000131,Antoni Wieczorek,1968-03-20,48765475749,Gdańsk,Al. Zieleniecka 80,antoni.wieczorek@gmail.com
89022239793,Łukasz Dudek,1989-02-22,48554483485,Kraków,Al. Wojska Polskiego 65,łukasz.dudek@gmail.com
40030567238,Cyprian Jaworski,1940-03-05,48605346890,Łódź,ul. Puławska 22,cyprian.jaworski@gmail.com
45022327333,Dominik Mazur,1945-02-23,48502259653,Łódź,Al. Prymasa Tysiąclecia 82,dominik.mazur@gmail.com
44080988519,Cezary Baran,1944-08-09,48675655116,Poznań,Al. Armii Ludowej 36,cezary.baran@gmail.com
90031126491,Mateusz Kowalski,1990-03-11,48625964717,Gdańsk,Al. Jana III Sobieskiego 59,mateusz.kowalski@gmail.com
56060454147,Gabriela Jabłońska,1956-06-04,48777822402,Warszawa,ul. Świętokrzyska 20,gabriela.jabłońska@gmail.com
81061442600,Ewa Jaworska,1981-06-14,48548433867,Warszawa,Al. Rzeczypospolitej 31,ewa.jaworska@gmail.com
80122409446,Danuta Dąbrowska,1980-12-24,48590173699,Gdańsk,ul. Nowy Świat 75,danuta.dąbrowska@gmail.com
65020848618,Bogdan Rutkowski,1965-02-08,48521199428,Warszawa,Al. Jana III Sobieskiego 10,bogdan.rutkowski@gmail.com
04230465855,Kajetan Walczak,2004-03-04,48741264822,Kraków,ul. Chmielna 76,kajetan.walczak@gmail.com
57031624558,Bartosz Dąbrowski,1957-03-16,48595182525,Warszawa,Al. Jana III Sobieskiego 44,bartosz.dąbrowski@gmail.com
91071382292,Ignacy Wróblewski,1991-07-13,48637530040,Gdańsk,ul. Grójecka 78,ignacy.wróblewski@gmail.com
83031352270,Mateusz Kozłowski,1983-03-13,48574693311,Łódź,ul. Mokotowska 35,mateusz.kozłowski@gmail.com
62020735393,Andrzej Zieliński,1962-02-07,48804228586,Warszawa,Al. Wilanowska 30,andrzej.zieliński@gmail.com
51021161269,Agnieszka Nowak,1951-02-11,48585912502,Poznań,Al. Wojska Polskiego 29,agnieszka.nowak@gmail.com
63082061499,Kazimierz Ostrowski,1963-08-20,48706415441,Kraków,ul. Mokotowska 40,kazimierz.ostrowski@gmail.com
45122028275,Jacek Wójcik,1945-12-20,48578673932,Łódź,ul. Żwirki i Wigury 100,jacek.wójcik@gmail.com
78041237026,Karolina Mazur,1978-04-12,48718193603,Gdańsk,ul. Złota 64,karolina.mazur@gmail.com
42092267907,Anita Baran,1942-09-22,48548825545,Poznań,Al. Armii Ludowej 20,anita.baran@gmail.com
76111456489,Izabela Wiśniewska,1976-11-14,48793071882,Kraków,Al. Niepodległości 23,izabela.wiśniewska@gmail.com
82081236071,Dariusz Jankowski,1982-08-12,48604626477,Kraków,ul. Wspólna 87,dariusz.jankowski@gmail.com
67123135129,Nina Majewska,1967-12-31,48752553521,Kraków,ul. Wspólna 20,nina.majewska@gmail.com
94050195171,Marian Wiśniewski,1994-05-01,48781295571,Kraków,Al. Jerozolimskie 81,marian.wiśniewski@gmail.com
72092261830,Jakub Grabowski,1972-09-22,48749428676,Kraków,Al. Wojska Polskiego 83,jakub.grabowski@gmail.com
41120443506,Edyta Stępień,1941-12-04,48558065256,Warszawa,Al. Wilanowska 2,edyta.stępień@gmail.com
45010840260,Gabriela Walczak,1945-01-08,48502250760,Gdańsk,Al. Waszyngtona 43,gabriela.walczak@gmail.com
74020486841,Katarzyna Wiśniewska,1974-02-04,48694842178,Łódź,Al. Niepodległości 72,katarzyna.wiśniewska@gmail.com
95012849323,Dorota Wieczorek,1995-01-28,48557330892,Gdańsk,ul. Mokotowska 48,dorota.wieczorek@gmail.com
54082587609,Marianna Jankowska,1954-08-25,48742299670,Kraków,Al. Wilanowska 41,marianna.jankowska@gmail.com
93051805472,Arkadiusz Kowalczyk,1993-05-18,48650828326,Warszawa,ul. Wspólna 16,arkadiusz.kowalczyk@gmail.com
73082585721,Kinga Jankowska,1973-08-25,48759313119,Gdańsk,Al. Jerozolimskie 40,kinga.jankowska@gmail.com
01271046847,Izabela Grabowska,2001-07-10,48755469120,Łódź,Al. Solidarności 57,izabela.grabowska@gmail.com
02252184879,Adrian Mazur,2002-05-21,48654784380,Gdańsk,ul. Chmielna 86,adrian.mazur@gmail.com
53100991215,Damian Kamiński,1953-10-09,48688736472,Kraków,ul. Świętokrzyska 88,damian.kamiński@gmail.com
95042541990,Arkadiusz Kamiński,1995-04-25,48812100459,Poznań,ul. Chmielna 68,arkadiusz.kamiński@gmail.com
59120199778,Marek Malinowski,1959-12-01,48762446881,Łódź,Al. Niepodległości 92,marek.malinowski@gmail.com
84072201826,Irena Lewandowska,1984-07-22,48560502904,Kraków,Al. Rzeczypospolitej 70,irena.lewandowska@gmail.com
44080689335,Aleksander Krawczyk,1944-08-06,48666374613,Gdańsk,Al. Niepodległości 62,aleksander.krawczyk@gmail.com
01301020902,Czesława Krawczyk,2001-10-10,48670437997,Gdańsk,ul. Mokotowska 20,czesława.krawczyk@gmail.com
44122902613,Kazimierz Wójcik,1944-12-29,48773742343,Łódź,Al. Zieleniecka 60,kazimierz.wójcik@gmail.com
54111049410,Jan Zalewski,1954-11-10,48562010359,Kraków,Al. Jana III Sobieskiego 15,jan.zalewski@gmail.com
06251904597,Bartłomiej Malinowski,2006-05-19,48652880835,Łódź,Al. Waszyngtona 9,bartłomiej.malinowski@gmail.com
00303134983,Natalia Wojciechowska,2000-10-31,48568425611,Łódź,Al. Wojska Polskiego 27,natalia.wojciechowska@gmail.com
76011694558,Józef Baran,1976-01-16,48596034533,Kraków,Al. Rzeczypospolitej 23,józef.baran@gmail.com
01240658903,Beata Jabłońska,2001-04-06,48706853350,Gdańsk,Al. KEN 54,beata.jabłońska@gmail.com
44021487981,Anita Witkowska,1944-02-14,48773573496,Poznań,Al. Solidarności 29,anita.witkowska@gmail.com
97021192786,Jadwiga Adamczyk,1997-02-11,48584104247,Poznań,Al. Armii Ludowej 50,jadwiga.adamczyk@gmail.com
49090478593,Jarosław Kowalski,1949-09-04,48649599794,Kraków,ul. Mokotowska 65,jarosław.kowalski@gmail.com
85102041476,Bartłomiej Jabłoński,1985-10-20,48677023804,Warszawa,ul. Puławska 13,bartłomiej.jabłoński@gmail.com
96120534389,Lidia Rutkowska,1996-12-05,48507275549,Gdańsk,Al. Wojska Polskiego 6,lidia.rutkowska@gmail.com
86061713585,Barbara Jankowska,1986-06-17,48704506232,Łódź,Al. Rzeczypospolitej 21,barbara.jankowska@gmail.com
75052534757,Dawid Kowalski,1975-05-25,48672102027,Kraków,ul. Krakowskie Przedmieście 5,dawid.kowalski@gmail.com
75050836219,Kajetan Krawczyk,1975-05-08,48594333474,Poznań,ul. Piotrkowska 22,kajetan.krawczyk@gmail.com
73032623495,Jacek Wiśniewski,1973-03-26,48531531266,Kraków,Al. Niepodległości 88,jacek.wiśniewski@gmail.com
77112140539,Kacper Lewandowski,1977-11-21,48688298001,Kraków,ul. Marszałkowska 4,kacper.lewandowski@gmail.com
57041711567,Maria Jabłońska,1957-04-17,48808737655,Warszawa,ul. Targowa 49,maria.jabłońska@gmail.com
95050463895,Kacper Pawłowski,1995-05-04,48732544729,Łódź,ul. Żwirki i Wigury 8,kacper.pawłowski@gmail.com
50121056161,Alicja Wróblewska,1950-12-10,48713995422,Kraków,Al. Solidarności 59,alicja.wróblewska@gmail.com
55012649965,Hanna Król,1955-01-26,48784999016,Łódź,Al. Rzeczypospolitej 36,hanna.król@gmail.com
84021436165,Halina Wróbel,1984-02-14,48509013846,Poznań,ul. Grójecka 57,halina.wróbel@gmail.com
43070657473,Ireneusz Lewandowski,1943-07-06,48547034057,Gdańsk,Al. Niepodległości 26,ireneusz.lewandowski@gmail.com
54083165534,Łukasz Pawłowski,1954-08-31,48796154618,Poznań,ul. Złota 2,łukasz.pawłowski@gmail.com
65032030481,Helena Wróblewska,1965-03-20,48779022959,Gdańsk,ul. Nowy Świat 12,helena.wróblewska@gmail.com
66042651990,Leon Woźniak,1966-04-26,48596832000,Gdańsk,Al. Rzeczypospolitej 23,leon.woźniak@gmail.com
43010551993,Eryk Jaworski,1943-01-05,48748985486,Poznań,ul. Nowy Świat 83,eryk.jaworski@gmail.com
86110240530,Ignacy Krawczyk,1986-11-02,48636196812,Warszawa,Al. Jerozolimskie 39,ignacy.krawczyk@gmail.com
92011503560,Dagmara Jabłońska,1992-01-15,48654890073,Łódź,ul. Wspólna 10,dagmara.jabłońska@gmail.com
40032940934,Franciszek Grabowski,1940-03-29,48675302821,Poznań,ul. Piotrkowska 31,franciszek.grabowski@gmail.com
95122820902,Kazimiera Malinowska,1995-12-28,48732126288,Łódź,Al. Wilanowska 74,kazimiera.malinowska@gmail.com
63112703757,Leon Kamiński,1963-11-27,48752671946,Warszawa,Al. Prymasa Tysiąclecia 72,leon.kamiński@gmail.com
46052616705,Bożena Zając,1946-05-26,48819753499,Poznań,ul. Marszałkowska 77,bożena.zając@gmail.com
